sentence_id,transcript_id,timestamp,speaker,sentence
7464,ES2002b,00:08:02,Speaker B,"God, I wou I would say that's required, I mean there's no way anybody's gonna buy a remote control these days when if you can't actually individually select channels, I mean would anybody disagree with that?"
7465,ES2002b,00:08:12,Speaker B,"Um, what else, uh So don't need to worry about teletext, don't need to worry about V_C_R_, uh any kind of like display controls at all do you think we need to worry about, you know like brightness and contrast?"
7466,ES2002b,00:08:23,Speaker D,We don't? No?
7467,ES2002b,00:08:27,Speaker D,Well I think I think es essentially what we're doing right now is we're categorising. We're saying well we want this to be a product that offers all the sort of more tricky features but we want them to be in another area? Is that right? Is that what we're we're doing? We're kind of like sorting them an Or are we actually eliminating things we just don't want the product to have?
7468,ES2002b,00:08:46,Speaker B,I think are you are you maybe kind of thinking what we absolutely have to have and what would be nice?
7469,ES2002b,00:08:49,Speaker C,"Uh, to start with um sort of a bit both, um we need to find out exactly what we have to have um and after that we can add things if they're possible."
7470,ES2002b,00:08:57,Speaker B,"Okay, right. Well, do you wanna maybe just, at this point decide on what we absolutely must have as a p as a function of this. Um, so so far, just to recap you've got volume and channel control and"
7471,ES2002b,00:09:08,Speaker C,"There's um on and off, um volume and channel, and skip to certain channels with the numbers."
7472,ES2002b,00:09:13,Speaker B,Right okay. Um
7473,ES2002b,00:09:19,Speaker D,"Well, one one way I would look at this um would be that we a approach the different controls in terms of um like control types, so that for the user it's very clear what they want to do where they go. Uh and also think maybe a little bit about sorta w w what would just wanna be acc easily accessible. For example if we had audio controls, those could be something people set up very rarely. Maybe they're un they're they're they're in a little area but covered up um, things like channel and volume um are used all the time, so we just have them right out on top, um very just very sort of self-explanatory. Um so maybe we need to think about having three or more groupings of controls, you know like one which are just the the habitual ones that should be right within your natural grip. And others that are uh also available and then others that are concealed. Something like that."
7474,ES2002b,00:10:16,Speaker B,"Okay. Uh well, just to to wrap up quickly on this this little section Have I just lost Oh no. Um, uh do you think maybe that's the only kind of uh essential requirements, and then maybe just things that would be nice if it could do would be things like audio set up and display set up and things like that, maybe like a mute button, that sort of thing. Any of you anything to add to that at all? No."
7475,ES2002b,00:10:40,Speaker A,"No. I'll add it later, I guess the presentation."
7476,ES2002b,00:10:42,Speaker B,"Okay, right. Um okay, if we can move on to next presentation then please. Um"
7477,ES2002b,00:10:51,Speaker C,Do you want to switch places?
7478,ES2002b,00:10:51,Speaker B,Do you wanna
7479,ES2002b,00:10:52,Speaker D,Can this can this pl reach? Can this plug come across? No.
7480,ES2002b,00:10:55,Speaker B,"Probably not, actually."
7481,ES2002b,00:10:58,Speaker D,So why don't I just pick up and move then.
7482,ES2002b,00:11:01,Speaker D,"Here, I'll just"
7483,ES2002b,00:11:05,Speaker D,Why don't I just
7484,ES2002b,00:11:18,Speaker D,"Mm er, can you go up behind me? Kinda This is so This I'm all in a knot now."
7485,ES2002b,00:11:19,Speaker C,Just just switch them.
7486,ES2002b,00:11:23,Speaker B,"bit complicated. It'd be nice if everything was wireless, wouldn't it?"
7487,ES2002b,00:11:35,Speaker D,"Um. So I can I can say already, I dunno whether this is for good or for bad but there'll be a lot of kind of uh redundancy in the in the the issues and the the uh the things. Yeah, yeah. Which is ma not necessarily a bad thing, but may what I've already started doing is cr I created a slide in in my presentation here so um so that we kind of think well what's the cumulative effect of what we've taken from your ideas and and mine, because certainly I I have a hard time separating separating things completely. Obviously obviously what you've just told me what you've just told me impacts a lot on what um like market research mm that that I've been So how do I how do I get this up? Okay."
7488,ES2002b,00:11:47,Speaker B,"Oh, like overlap between what you said? Oh well, for all you know that that'll happen."
7489,ES2002b,00:12:09,Speaker B,"Mm hard to know what where your role ends, yeah."
7490,ES2002b,00:12:19,Speaker A,Um function F_ eight.
7491,ES2002b,00:12:20,Speaker B,"Uh pr yeah, press function and F_ eight, yeah."
7492,ES2002b,00:12:32,Speaker A,"Function, the blue button. Next to the control on the left. Yeah. You have to push it together."
7493,ES2002b,00:12:34,Speaker D,"Oh, and F_ eight. Okay."
7494,ES2002b,00:12:44,Speaker D,"Okay, I think that that's doing it now."
7495,ES2002b,00:12:49,Speaker A,Nope. Try that again.
7496,ES2002b,00:12:53,Speaker C,Think maybe the the wire in the back might be loose.
7497,ES2002b,00:12:56,Speaker B,"Yeah, you wanna"
7498,ES2002b,00:12:58,Speaker D,"Um, okay great."
7499,ES2002b,00:12:58,Speaker B,Oh oh here we go. There you go.
7500,ES2002b,00:12:59,Speaker A,"Yep, there we go."
7501,ES2002b,00:13:02,Speaker D,"Okay. Just um Before I bring this up what I'll just say is um what I've what I've done is tried to collect some information so that I can then relay this to to you guys so that it's now becomes a collective thing. And then kind of lead us in the direction of deciding, 'kay what what are our options, what should we decide and do you know what I mean, so."
7502,ES2002b,00:13:21,Speaker A,Increase that 'cause we can't see the
7503,ES2002b,00:13:26,Speaker A,That's much better.
7504,ES2002b,00:13:30,Speaker B,Can you um
7505,ES2002b,00:13:33,Speaker A,There you go.
7506,ES2002b,00:13:34,Speaker D,Okay. Alright. That would be
7507,ES2002b,00:13:37,Speaker D,"Okay. So um does that make sense? So what I basically got is I just looked into some information and sort of th tried to think about how how we could review it and how we could and what kind of decisions we could take away from it and then maybe by the end of just looking at some of these things we can think about what are our priorities. 'Cause certainly there's lots of different information to go through. So um I'm thinking here about uh primarily about customer needs, that we start with the customer, and w you know, what they want and what are issues with with um existing products. Uh to think about trends and also about try and connect that as you see with the company vision which is about fashion in electronics. Um and then, as I say uh w we'd like to prioritise our design features from this and um"
7508,ES2002b,00:14:22,Speaker D,"Dunno. Okay. Um. So this is what I've found here, um a lot of this is new to me, so we'll just read through together. Um, users dislike the look and feel of current remote controls. So they find them ugly. Most people find them ugly. Um the vast majority would spend more money for it to look fancy as well, we'll see later, the vast majority would spend more money for um slightly more intuitive control, such as voice recognition. Okay I'm gonna we'll look at that in a second. Um most people use only a f a very slim portion of all the controls. So I guess what we're looking at here is people want this h technology, they tend to use the most simple controls and overall they find remote controls to be something they don't doesn't really appeal to them."
7509,ES2002b,00:14:23,Speaker A,Bouncing on top.
7510,ES2002b,00:15:12,Speaker D,"So I think what we're doing is we're trying to take like if for me this is sorta like three different different um inspirations, you know, one is that we want uh something that's high-tech but we want it to seem easy. And in spite of the primitive side of it and the very high-tech side, we want it to just be an appealing piece of equipment in people's hands. Um, frustrations. They get lost a lot, s as it came up in our last meeting. Um, takes time to learn how to use them. This is uh why I mention when Craig was uh showing us some ideas that we actually try and group controls, so d it doesn't just look like a big panel, kinda like when you you look at, you know, a new computer keyboard, or something that is quite explanatory. If you want audio, if you want visual, then you have those. Um"
7511,ES2002b,00:15:59,Speaker D,and I will admit I don't know what R_S_I_ stands for.
7512,ES2002b,00:16:02,Speaker B,Repetitive strain injury.
7513,ES2002b,00:16:04,Speaker A,Is installing a new remote control something that people
7514,ES2002b,00:16:07,Speaker D,"Uh, no, that did not come up at all. Um so here here is another um sort of a a review here of the main things. I also found that most people would uh adults at least would pay more for voice recognition. Now apparently we do have access to all the tech cutting edge technology in remote control. So I dunno if that's possible we might consider getting into it. Um."
7515,ES2002b,00:16:33,Speaker D,"And and again here as we sort of move m sort of thin start thinking about how we wanna sell and market this, I think a recurring theme here is the company wants it to be wants us to make something that's fashionable and sleek and trendy. Um people uh additionally aren't aren't liking the appearance of their products, so we wanna think about as we take all the sort of the techie features how we can um put that into a unit which is which people like. You know, they like the aesthetics and the ergonomics."
7516,ES2002b,00:17:01,Speaker B,"Okay. So want something that looks good and is easy to use, big priorities. Okay."
7517,ES2002b,00:17:06,Speaker D,"Yeah. Yeah, so you know just c looking at what what Craig um Craig's i uh ideas are s sorta tell me that maybe what we wanna do is try and um separate the different things that we wanna include in this. So if we do say well we want there to be all the technology will we try and make that almost be like optional technology. You know, it's like like I find a lot of T_V_s these days, something really like about 'em is if you wanna just turn 'em on and off you can, but they have little panels where you click and there's just like tons of features you go through."
7518,ES2002b,00:17:40,Speaker B,"So it you wanna group all the different kind of types of functions together, you know. That's I think it's a good idea."
