sentence_id,turn_id,speaker,timestamp,sentence,selected_label
12556,ES2007c,Speaker A,00:36:36,Okay. right well. It's we're we've still couple of minutes until our meeting's due to finish.,Information
18297,ES2014c,Speaker C,00:21:51,and I think that's all I had to say for that.,Discussion
10036,ES2005a,Speaker A,00:02:24,"'Cause I I know as you add more buttons to the remote it sometimes gets so big and clunky and there's just like a hundred buttons on it, or you could have a really small slim one but then you could lose it easily.",Discussion
29657,IS1003c,Speaker C,00:03:09,"Yeah. It's hard f i it's easy for you to remember it. Or to recognise it, yeah.",Information
49181,TS3012c,Speaker A,00:30:06,"Okay, so we want the remote to be the s the side view actually, what I'm gonna draw. So",Discussion
15064,ES2010c,Speaker C,00:05:43,"Okay, looking at the interface concept, it's gonna be mostly examples of possibilities of where we can go with this. if you wanna start the next slide.",Information
18911,ES2015a,Speaker D,00:08:03,"-oh, we have a good artist.",Information
13134,ES2008b,Speaker D,00:36:56,"But if I open it and then save it, probably will be there. Oh wait, never mind you can't save it to the",Discussion
21932,IB4004,Speaker A,00:26:21,"Except that we cannot read it, but",Discussion
14526,ES2009d,Speaker A,00:19:18,What do you guys feel about the process?,Discussion
34209,IS1008b,Speaker B,00:25:10,the only thing that I saw missing from your your research that we found was this ability to find the doggone thing when you need it.,Information
15903,ES2011c,Speaker B,00:10:56,"They have to r wheel really fast. But I think the wheel goes through like a hundred channels, at least on theirs.",Discussion
33957,IS1008a,Speaker A,00:06:26,"Yeah, but before we talk about the finance, okay, do you have some idea how we can sell this product or project in the market and how much is going to benefit to the company and of course it's to the individual also.",Action_Item
37816,TS3004d,Speaker D,00:30:09,the prices could be twenty Euros or something now. And then,Discussion
9138,ES2004a,Speaker A,00:13:35,You mean to save it lesser number.,Discussion
45774,TS3009c,Speaker B,00:37:19,"the fourth one is empty, isn't it? Yeah.",Information
10541,ES2005c,Speaker C,00:25:09,"Yes, or maybe it's just going a bit too far. I mean we are pushing it probably with funny fruit shapes. don't wanna sort of overkill.",Discussion
30292,IS1003d,Speaker B,00:25:13,"The solar cells, r is i is it?",Information
11957,ES2007a,Speaker A,00:08:26,I honestly can't draw for toffee. .,Discussion
42868,TS3007d,Speaker D,00:39:43,You have now ten minutes left to finish up the end report.,Information
1480,EN2001d,Speaker B,00:51:06,I think it would be cool if we could check the NITE clock f code or whatever code it is for this component and see if we can access those rate things and and do something useful with them and get notified when they change and stuff.,Discussion
43575,TS3008c,Speaker A,00:12:59,"I think yeah, I don't know why, but I think that is that's t trendy too, because that's the mo it it you know, it's acc acc accentu , how do you say it?",Discussion
37782,TS3004d,Speaker D,00:27:18,Yeah. So we are,Information
13701,ES2008d,Speaker C,00:30:18,Break the stem off.,Discussion
22335,IB4010,Speaker D,00:05:06,"It's the bald guy, the",Discussion
45155,TS3009b,Speaker D,00:30:17,Th that's not a problem. When I draw here it Oh. Huh?,Discussion
43951,TS3008d,Speaker C,00:04:15,It's a television. Yes.,Information
376,EN2001a,Speaker E,00:53:43,Okay. Wh what connection do you have at home?,Discussion
16949,ES2012d,Speaker D,00:10:48,So and also technologically innovative?,Discussion
1792,EN2001e,Speaker A,00:41:00,No. it's only if they're used in different contexts.,Discussion
8323,ES2003a,Speaker B,00:12:01,Okay. Now we better actually just get on with the the meat of the project. So I'm gonna guess that we've all used remote controls.,Discussion
34140,IS1008b,Speaker B,00:16:13,so that y you know sen send power to it.,Discussion
17666,ES2013d,Speaker B,00:19:37,"Yeah, I think they're different, aren't they?",Discussion
23826,IN1002,Speaker D,00:26:09,"No, RAID five is better, I think. It l it levels.",Discussion
4596,EN2005a,Speaker D,01:20:38,"you know, taken you know, the good features from, you know, both sides and and tried to put them together.",Discussion
19519,ES2015d,Speaker A,00:01:23,"gave it. And talk about our finances, whether we were under or over our budget. I have a a spreadsheet where we can calculate our prices for every aspect of of what we've made, given our options. And evaluate the product, as a group. And",Discussion
19919,ES2016a,Speaker C,00:02:19,"Hiya, I'm Ryan. I'm the User Interface Designer. likewise I've three different roles for each stage of design. the functional design is looking at the tex technical functions of a remote control. in the concept design, the user interface, how the user reacts with the the product. And the detailed design sort of like the user interface design, what they might be looking for, things like fashions, what makes wha how we're gonna make it special.",Discussion
7381,ES2002a,Speaker D,00:12:02,Do we have any other background information on like how that compares to other,Discussion
16851,ES2012c,Speaker A,00:33:36,"a custom chip, but given the the we've cut the functions down, that will hopefully not be too problematic, but given that technol technological innovation is important, then we need to, I'll say it again, technologically innovate.",Action_Item
12171,ES2007b,Speaker A,00:15:14,"which I think it probably should be, even if it's a physical, you know, a f a like a f a physical switch or a physical cover for the remote, even something like that, then yes, it's like, you know, like s you said earlier on ab ab ab a flip thing, something like that, but you know being physical. Look into. I've had word down from head office that something that we should be centred well, something we should take into account is we've gotta keep the corporate image within this remote control unit. It's gotta d look like it's in the R_ and R_.",Discussion
24059,IN1005,Speaker D,00:15:28,"And if it should improve it, if you say this feature extraction process is better than you can have a better cleaner separation between those two.",Action_Item
29915,IS1003c,Speaker B,00:28:01,"I think the supplement can be the voice. It is just, you know, it is not the most important, but",Discussion
48971,TS3012c,Speaker A,00:12:56,Looks like a Star Trek phaser.,Discussion
47192,TS3011a,Speaker A,00:07:41,"Yep. Current colour, you can choose another colour. And for example",Decision
43791,TS3008c,Speaker D,00:29:48,That's way too Nokia.,Discussion
22727,IB4010,Speaker D,00:39:47,"so y y I don't know if you you cannot really see, but mm there is the the pricing information. So we said that one movie is eight Francs and three movies eighteen Francs. And we can have annual subscrip subscription of sixty Francs.",Information
17307,ES2013b,Speaker C,00:34:31,"Alright, well that's fine then.",Discussion
2818,EN2002c,Speaker C,00:15:01,Are you serious? That's a,Information
19362,ES2015c,Speaker B,00:19:57,"I think it would be possible. I don't think it would make that much difference. I mean, the the dimensions of it. 'Cause if it's just like constructed in the same way as like the front cover of a mobile phone. You can like take off the hard cover and then there's the like say the buttons. And then you get to the circuit. I don't think it would matter that the buttons were bigger through the, the top casing. I'm sure you could f work it out to fit in the casing, without causing too much difficulty. I'm sure that'd be fine.",Discussion
7804,ES2002c,Speaker B,00:34:15,"S so like cur slightly transparent case, so it's yellow, like tinted yellow, but you can maybe see through it. Is that what you mean?",Discussion
30385,IS1003d,Speaker A,00:31:53,"Yeah th no, it's the it's the pineapple control remote control. It's a pineapple now, it has changed. It's a pineapple. Pineapple.",Discussion
46524,TS3010b,Speaker D,00:20:16,"the second group is the older group. Aged between forty six and sixty five. They are less interested in new features. But they spend their money more easily. Now if we look back at this graph, we can see that among the first group is about sixty percent. And the second group about forty percent.",Information
4008,EN2004a,Speaker C,00:30:43,Well it could be she would or should as well. Yeah.,Discussion
48235,TS3011d,Speaker A,00:32:14,"no. Yeah, the project is evaluated. but, well, we need to redesign the product.",Action_Item
14012,ES2009a,Speaker A,00:18:46,"all right. So. I li I'm liking that idea, this idea of a touch screen remote with multi-format features. .",Information
42457,TS3007d,Speaker D,00:10:29,During the design design life-cycle we,Discussion
12108,ES2007b,Speaker B,00:05:13,Are we getting i,Information
33533,IS1007c,Speaker D,00:24:39,Yeah that has to be checked out.,Discussion
27585,IS1000d,Speaker A,00:30:20,Mm. There's n yeah. 'Cause that's the that's the feature that could be included in either of them. Although it is more with the spongy buttons on the,Discussion
26661,IS1000a,Speaker C,00:10:58,you forget about it.,Discussion
40904,TS3006d,Speaker B,00:04:46,But but th the cost of one integrated button is far more than a few extra push-buttons.,Information
17853,ES2014a,Speaker A,00:11:36,And so depending what the the overhead costs are will determine how many units we're looking to sell or projecting to sell at this point in time. So,Discussion
46591,TS3010b,Speaker A,00:30:40,Maybe in the menu?,Discussion
10497,ES2005c,Speaker A,00:21:55,So it'd look like this kinda.,Information
13058,ES2008b,Speaker A,00:29:29,"So our target group, we're saying, fifteen to thirty five?",Discussion
781,EN2001b,Speaker C,00:16:15,So you mean an a an attribute. Yeah.,Discussion
11198,ES2006b,Speaker C,00:31:58,"So that you can yell at it, yeah.",Discussion
4503,EN2005a,Speaker B,01:06:28,"-huh. Dialogue act, yeah.",Discussion
48350,TS3012a,Speaker A,00:09:51,Not sure where the p. Just put 'em here. Whatever.,Discussion
26802,IS1000b,Speaker D,00:04:12,So y you are the secretary also. Right? Okay.,Information
